관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,부산광역시 부산진구 엄광로124번길 7,부산광역시 부산진구 가야동 669-28,생활방범,3,200,360도전방면,30,051-605-4646,35.146933,129.027897,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로8번길 19,부산광역시 부산진구 개금동 524-7,생활방범,1,200,360도전방면,30,051-605-4646,35.151761,129.019504,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 개금온정로17번길 73,부산광역시 부산진구 개금동 276-14,생활방범,1,200,360도전방면,30,051-605-4646,35.155785,129.023658,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감로52번길 19,부산광역시 부산진구 당감동 307-6,생활방범,1,200,360도전방면,30,051-605-4646,35.166594,129.039988,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로703번마길 6-6,부산광역시 부산진구 당감동 66-3,생활방범,1,200,360도전방면,30,051-605-4646,35.158879,129.048192,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양순환로35번길 34,부산광역시 부산진구 당감동 670,생활방범,3,200,360도전방면,30,051-605-4646,35.167459,129.031524,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 안창로14번길 78,부산광역시 부산진구 범천동 1536,생활방범,1,200,360도전방면,30,051-605-4646,35.145971,129.043185,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양순환로123번길 6,부산광역시 부산진구 부암동 413-3,생활방범,1,200,360도전방면,30,051-605-4646,35.169702,129.040537,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로 7,부산광역시 부산진구 부전동 140-4,생활방범,3,200,360도전방면,30,051-605-4646,35.157793,129.060606,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 882-12,부산광역시 부산진구 양정동 367-27,생활방범,3,200,360도전방면,30,051-605-4646,35.168965,129.068871,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제대로74번길 31,부산광역시 부산진구 양정동 316-4,생활방범,2,200,360도전방면,30,051-605-4646,35.176367,129.068702,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로39번길 9,부산광역시 부산진구 전포동 343-3,생활방범,1,200,360도전방면,30,051-605-4646,35.154012,129.067828,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 경마장로5번길 67-1,부산광역시 부산진구 부전동 73-272,생활방범,3,200,360도전방면,30,051-605-4646,35.170593,129.063486,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 안창로72번길 53-6,부산광역시 부산진구 범천동 1544-58,생활방범,2,200,360도전방면,30,051-605-4646,35.144823,129.038957,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로85번길 13,부산광역시 부산진구 개금동 633-94,생활방범,3,200,360도전방면,30,051-605-4646,35.145213,129.02005,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로 18-5,부산광역시 부산진구 부전동 522-40,생활방범,2,200,360도전방면,30,051-605-4646,35.152095,129.056948,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로177번길 2,부산광역시 부산진구 범천동 1628-5,생활방범,2,200,360도전방면,30,051-605-4646,35.155409,129.046924,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로397번길 28,부산광역시 부산진구 양정동 313-5,생활방범,1,200,360도전방면,30,051-605-4646,35.175241,129.069316,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로118번길 44,부산광역시 부산진구 전포동 175-33,생활방범,1,200,360도전방면,30,051-605-4646,35.162208,129.06602,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 월드컵대로465번가길 18,부산광역시 부산진구 초읍동 370,생활방범,2,200,360도전방면,30,051-605-4646,35.183528,129.052795,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로44번길 20,부산광역시 부산진구 당감동 372-3,생활방범,2,200,360도전방면,30,051-605-4646,35.16389,129.034253,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로63번길 33-3,부산광역시 부산진구 가야동 504-14,생활방범,3,200,360도전방면,30,051-605-4646,35.14896,129.03093,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로13번길 46-6,부산광역시 부산진구 개금동 177-92,생활방범,2,200,360도전방면,30,051-605-4646,35.151795,129.022848,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로412번길 12,부산광역시 부산진구 범천동 산 22-3,생활방범,3,200,360도전방면,30,051-605-4646,35.15053,129.048725,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양정로3번길 7,부산광역시 부산진구 양정동 107-7,생활방범,3,200,360도전방면,30,051-605-4646,35.17353,129.074286,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 자유평화로 11,부산광역시 부산진구 범천동 839-48,생활방범,2,200,360도전방면,30,051-605-4646,35.141397,129.061694,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로25번길 12,부산광역시 부산진구 범천동 1288-28,생활방범,3,200,360도전방면,30,051-605-4646,35.144706,129.055596,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로122번길 44,부산광역시 부산진구 초읍동 429-3,생활방범,2,200,360도전방면,30,051-605-4646,35.18163,129.05249,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로45번길 32-6,부산광역시 부산진구 범전동 69-7,생활방범,3,200,360도전방면,30,051-605-4646,35.16972,129.062205,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로95번길 23,부산광역시 부산진구 부전동 425-5,생활방범,2,200,360도전방면,30,051-605-4646,35.15871,129.053576,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 582-1,부산광역시 부산진구 범천동 881-16,생활방범,3,200,360도전방면,30,051-605-4646,35.144906,129.058111,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제천로18번길 30,부산광역시 부산진구 양정동 273-36,생활방범,3,200,360도전방면,30,051-605-4646,35.175667,129.072019,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 60,부산광역시 부산진구 부암동 320-29,생활방범,4,200,360도전방면,30,051-605-4646,35.16826,129.044572,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 42,부산광역시 부산진구 부암동 321-128,생활방범,4,200,360도전방면,30,051-605-4646,35.167585,129.044818,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 부암동 320-242,생활방범,3,200,360도전방면,30,051-605-4646,35.168045,129.045862,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 부암동 320-20,생활방범,4,200,360도전방면,30,051-605-4646,35.168475,129.045465,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 103,부산광역시 부산진구 부암동 산 36-3,생활방범,1,200,360도전방면,30,051-605-4646,35.16899,129.046094,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로171번가길 58,부산광역시 부산진구 부암동 319-10,생활방범,3,200,360도전방면,30,051-605-4646,35.16767,129.04589,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 22-4,부산광역시 부산진구 부암동 321-64,생활방범,3,200,360도전방면,30,051-605-4646,35.167149,129.044378,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로171번가길 71-5,부산광역시 부산진구 부암동 320-135,생활방범,3,200,360도전방면,30,051-605-4646,35.168157,129.045506,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 62-14,부산광역시 부산진구 부암동 320-3,생활방범,2,200,360도전방면,30,051-605-4646,35.168613,129.045259,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로171번가길 46,부산광역시 부산진구 부암동 320-172,생활방범,2,200,360도전방면,30,051-605-4646,35.167463,129.045334,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로208번길 70,부산광역시 부산진구 개금동 56,생활방범,1,200,360도전방면,30,051-605-4646,35.160748,129.02733,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로208번길 70,개부산광역시 부산진구 금동 56,생활방범,1,200,360도전방면,30,051-605-4646,35.161577,129.026874,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로46번길 17,부산광역시 부산진구 부암동 282-13,생활방범,2,200,360도전방면,30,051-605-4646,35.16359,129.04409,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로256번길 6-18,부산광역시 부산진구 가야동 361-191,생활방범,3,200,360도전방면,30,051-605-4646,35.15263,129.03934,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로162번길 63,부산광역시 부산진구 부전동 444-50,생활방범,3,200,360도전방면,30,051-605-4646,35.15529,129.05384,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로479번길 23,부산광역시 부산진구 양정동 418-115,생활방범,3,200,360도전방면,30,051-605-4646,35.16769,129.0692,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로241번길 17,부산광역시 부산진구 초읍동 645-10,생활방범,3,200,360도전방면,30,051-605-4646,35.17625,129.04565,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양산로29번길 8-3,부산광역시 부산진구 당감동 785-68,생활방범,4,200,360도전방면,30,051-605-4646,35.1723,129.03239,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 454-5,부산광역시 부산진구 전포동 13-50,생활방범,3,200,360도전방면,30,051-605-4646,35.16463,129.06954,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로325번길 50-2,부산광역시 부산진구 양정동 472-4,생활방범,3,200,360도전방면,30,051-605-4646,35.17572,129.05941,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로94번길 39,부산광역시 부산진구 당감동 275-33,생활방범,3,200,360도전방면,30,051-605-4646,35.1641,129.03983,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로326번나길 34-2,부산광역시 부산진구 가야동 12-34,생활방범,1,200,360도전방면,30,051-605-4646,35.154114,129.043492,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로 38,부산광역시 부산진구 가야동 599-3,생활방범,1,200,360도전방면,30,051-605-4646,35.150054,129.029947,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로13번길 45-13,부산광역시 부산진구 개금동 177-247,생활방범,1,200,360도전방면,30,051-605-4646,35.152718,129.022888,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로 86,부산광역시 부산진구 주례동 산 39-6,생활방범,1,200,360도전방면,30,051-605-4646,35.143397,129.016308,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로208번길 71,부산광역시 부산진구 개금동 2-8,생활방범,1,200,360도전방면,30,051-605-4646,35.161568,129.025303,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감로31번길 20-2,부산광역시 부산진구 당감동 433-4,생활방범,1,200,360도전방면,30,051-605-4646,35.163978,129.038736,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙번영로20번나길 16,부산광역시 부산진구 범천동 841-263,생활방범,1,200,360도전방면,30,051-605-4646,35.143448,129.062044,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범천로12번가길 32,부산광역시 부산진구 범천동 1002-9,생활방범,1,200,360도전방면,30,051-605-4646,35.148901,129.05652,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번길 75,부산광역시 부산진구 부암동 산 50-3,생활방범,1,200,360도전방면,30,051-605-4646,35.168898,129.044546,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감로109번길 38,부산광역시 부산진구 부암동 560-14,생활방범,1,200,360도전방면,30,051-605-4646,35.17331,129.036565,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로 45,부산광역시 부산진구 부전동 525-1,생활방범,4,200,360도전방면,30,051-605-4646,35.154517,129.055512,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로496번길 5,부산광역시 부산진구 양정동 420-16,생활방범,1,200,360도전방면,30,051-605-4646,35.168303,129.070651,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로 26,부산광역시 부산진구 연지동 199-8,생활방범,1,200,360도전방면,30,051-605-4646,35.17152,129.052549,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 846,부산광역시 부산진구 전포동 141-1,생활방범,1,200,360도전방면,30,051-605-4646,35.166469,129.066921,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로77번길 16,부산광역시 부산진구 초읍동 146-20,생활방범,1,200,360도전방면,30,051-605-4646,35.179334,129.045746,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 309-2,부산광역시 부산진구 가야동 13-66,생활방범,1,200,360도전방면,30,051-605-4646,35.154903,129.043606,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로52번길 22,부산광역시 부산진구 가야동 499-5,생활방범,1,200,360도전방면,30,051-605-4646,35.147873,129.02958,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로41번길 14-7,부산광역시 부산진구 개금동 554-80,생활방범,1,200,360도전방면,30,051-605-4646,35.149486,129.021277,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로 71,부산광역시 부산진구 개금동 633-50,생활방범,1,200,360도전방면,30,051-605-4646,35.144923,129.016735,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로260번길 16,부산광역시 부산진구 개금동 419-3,생활방범,4,200,360도전방면,30,051-605-4646,35.156337,129.022306,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감로34번길 33,부산광역시 부산진구 당감동 292-131,생활방범,3,200,360도전방면,30,051-605-4646,35.165102,129.041093,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로703번나길 12-5,부산광역시 부산진구 당감동 74-3,생활방범,1,200,360도전방면,30,051-605-4646,35.158461,129.048013,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로45번길 8-4,부산광역시 부산진구 당감동 347-11,생활방범,1,200,360도전방면,30,051-605-4646,35.165359,129.034415,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범일로142번길 5,부산광역시 부산진구 범천동 721-82,생활방범,1,200,360도전방면,30,051-605-4646,35.142756,129.059661,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로75번길 6,부산광역시 부산진구 범천동 1252-120,생활방범,1,200,360도전방면,30,051-605-4646,35.148259,129.053611,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로 35-17,부산광역시 부산진구 가야동 591-33,생활방범,1,200,360도전방면,30,051-605-4646,35.150723,129.030717,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양순환로119번길 12-7,부산광역시 부산진구 부암동 453-5,생활방범,1,200,360도전방면,30,051-605-4646,35.170679,129.040888,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로143번길 27,부산광역시 부산진구 초읍동 산 66-1,생활방범,2,200,360도전방면,30,051-605-4646,35.180008,129.049248,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 109-1,생활방범,2,200,360도전방면,30,051-605-4646,35.167715,129.068561,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로283번길 33,부산광역시 부산진구 전포동 산 65-59,생활방범,2,200,360도전방면,30,051-605-4646,35.148943,129.071228,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 개금동 1-2,생활방범,2,200,360도전방면,30,051-605-4646,35.162535,129.022931,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로208번길 38-9,부산광역시 부산진구 개금동 57,생활방범,2,200,360도전방면,30,051-605-4646,35.160373,129.026763,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로208번길 70,부산광역시 부산진구 개금동 56,생활방범,2,200,360도전방면,30,051-605-4646,35.160878,129.027203,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동천로 74,부산광역시 부산진구 전포동 683-7,생활방범,2,200,360도전방면,30,051-605-4646,35.155417,129.062416,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로 450,부산광역시 부산진구 개금동 875,생활방범,3,200,360도전방면,30,051-605-4646,35.153018,129.020575,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로 141,부산광역시 부산진구 초읍동 174-23,생활방범,3,200,360도전방면,30,051-605-4646,35.180774,129.04934,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 국악로 2,부산광역시 부산진구 연지동 219-2,생활방범,3,200,360도전방면,30,051-605-4646,35.170435,129.054386,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양지로 40,부산광역시 부산진구 양정동 418-189,생활방범,3,200,360도전방면,30,051-605-4646,35.166867,129.071037,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로96번길 8,부산광역시 부산진구 범천동 980-57,생활방범,2,200,360도전방면,30,051-605-4646,35.150097,129.052714,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로96번길 15-2,부산광역시 부산진구 범천동 980-138,생활방범,3,200,360도전방면,30,051-605-4646,35.149817,129.053114,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로96번길 28,부산광역시 부산진구 범천동 980-35,생활방범,2,200,360도전방면,30,051-605-4646,35.150566,129.052316,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로96번길 37,부산광역시 부산진구 범천동 980-68,생활방범,3,200,360도전방면,30,051-605-4646,35.150767,129.051998,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산27-3,생활방범,1,200,360도전방면,30,051-605-4646,35.15762,129.07569,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산27-2,생활방범,2,200,360도전방면,30,051-605-4646,35.15806,129.07581,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로328번길 99,부산광역시 부산진구 전포동 산 36,생활방범,1,200,360도전방면,30,051-605-4646,35.15658,129.07506,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로328번길 62,부산광역시 부산진구 전포동 326-10,생활방범,2,200,360도전방면,30,051-605-4646,35.15569,129.0744,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로328번길 99,부산광역시 부산진구 전포동 산 36,생활방범,1,200,360도전방면,30,051-605-4646,35.15655,129.07677,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 당감동 산20,생활방범,3,200,360도전방면,30,051-605-4646,35.172604,129.023892,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양순환로35번길 13,부산광역시 부산진구 당감동 663-7,생활방범,3,200,360도전방면,30,051-605-4646,35.16793773,129.0322979,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로39번길 32-12,부산광역시 부산진구 당감동 348-45,생활방범,2,200,360도전방면,30,051-605-4646,35.16616603,129.0322544,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양관문로78번길 13,부산광역시 부산진구 당감동 629-29,생활방범,3,200,360도전방면,30,051-605-4646,35.16622428,129.0293781,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로614번길 36-4,부산광역시 부산진구 가야동 48-86,생활방범,1,200,360도전방면,30,051-605-4646,35.155,129.04089,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로61번길 24,부산광역시 부산진구 개금동 631-5,생활방범,2,200,360도전방면,30,051-605-4646,35.14601,129.01773,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 개금본동로4번길 37,부산광역시 부산진구 개금동 27-25,생활방범,2,200,360도전방면,30,051-605-4646,35.15966,129.02502,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로703번다길 25,부산광역시 부산진구 당감동 26-3,생활방범,1,200,360도전방면,30,051-605-4646,35.15915,129.04692,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로73번길 37,부산광역시 부산진구 당감동 742-2,생활방범,2,200,360도전방면,30,051-605-4646,35.16694,129.03772,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로644번길 20,부산광역시 부산진구 범천동 861-1,생활방범,1,200,360도전방면,30,051-605-4646,35.14946,129.06092,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 안창로10번나길 17,부산광역시 부산진구 범천동 산 44-13,생활방범,1,200,360도전방면,30,051-605-4646,35.14701,129.04544,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로127번길 83,부산광역시 부산진구 부암동 380-23,생활방범,1,200,360도전방면,30,051-605-4646,35.16932,129.04177,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 경마장로5번길 19,부산광역시 부산진구 범전동 71-127,생활방범,2,200,360도전방면,30,051-605-4646,35.16891,129.06387,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로746번길 9,부산광역시 부산진구 부전동 508-23,생활방범,2,200,360도전방면,30,051-605-4646,35.15713,129.05325,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로483번길,,생활방범,2,200,360도전방면,30,051-605-4646,35.16767,129.06987,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제천로 6,부산광역시 부산진구 양정동 312-22,생활방범,1,200,360도전방면,30,051-605-4646,35.17553884,129.0700174,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로235번길 21,부산광역시 부산진구 연지동 190-58,생활방범,2,200,360도전방면,30,051-605-4646,35.17072609,129.051856,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로299번길 30,부산광역시 부산진구 전포동 330-869,생활방범,2,200,360도전방면,30,051-605-4646,35.15082,129.07235,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로435번길 57-17,부산광역시 부산진구 전포동 33-379,생활방범,2,200,360도전방면,30,051-605-4646,35.16111,129.0688,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로77번길 59,부산광역시 부산진구 초읍동 134-45,생활방범,4,200,360도전방면,30,051-605-4646,35.1785,129.04438,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로282번길 28-18,부산광역시 부산진구 가야동 384-96,생활방범,2,200,360도전방면,30,051-605-4646,35.15415,129.03996,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로40번길 14,부산광역시 부산진구 가야동 601-7,생활방범,1,200,360도전방면,30,051-605-4646,35.14968,129.02912,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로468번길 29,부산광역시 부산진구 개금동 177-46,생활방범,2,200,360도전방면,30,051-605-4646,35.15172225,129.0233121,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로50번길 30,부산광역시 부산진구 개금동 767,생활방범,1,200,360도전방면,30,051-605-4646,35.14585,129.01589,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 마철로 65,부산광역시 부산진구 당감동 817-1,생활방범,1,200,360도전방면,30,051-605-4646,35.15768,129.04418,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로71번길 8,부산광역시 부산진구 범천동 866-3,생활방범,2,200,360도전방면,30,051-605-4646,35.14938,129.05752,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로513번길 8,부산광역시 부산진구 범천동 1521-13,생활방범,2,200,360도전방면,30,051-605-4646,35.14428,129.04868,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범전로32번가길 7,부산광역시 부산진구 범전동 29-6,생활방범,1,200,360도전방면,30,051-605-4646,35.16676,129.06336,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로68번길 127-7,부산광역시 부산진구 전포동 359-7,생활방범,2,200,360도전방면,30,051-605-4646,35.15198,129.06761,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로50번길 10-8,부산광역시 부산진구 당감동 366-8,생활방범,3,200,360도전방면,30,051-605-4646,35.164475,129.035558,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로204번길 7-6,부산광역시 부산진구 가야동 408-53,생활방범,2,200,360도전방면,30,051-605-4646,35.14905127,129.0366575,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로 476-8,부산광역시 부산진구 개금동 177-140,생활방범,2,200,360도전방면,30,051-605-4646,35.152861,129.02404,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 만리산로100번길 31,부산광역시 부산진구 범천동 1239-3,생활방범,3,200,360도전방면,30,051-605-4646,35.1489164,129.051485,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로177번길 28,부산광역시 부산진구 가야동 8-72,생활방범,3,200,360도전방면,30,051-605-4646,35.1547375,129.045999,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로495번길 25,부산광역시 부산진구 범천동 1519-90,생활방범,2,200,360도전방면,30,051-605-4646,35.143844,129.051633,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로58번길 69,부산광역시 부산진구 전포동 339-15,생활방범,4,200,360도전방면,30,051-605-4646,35.1546001,129.066191,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 597,부산광역시 부산진구 범천동 873-23,생활방범,3,200,360도전방면,30,051-605-4646,35.146237,129.058054,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 506,부산광역시 부산진구 양정동 74-161,생활방범,2,200,360도전방면,30,051-605-4646,35.168446,129.071705,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로 115,부산광역시 부산진구 개금동 633-12,생활방범,3,200,360도전방면,30,051-605-4646,35.1432954,129.019624,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로256번길 30,부산광역시 부산진구 가야동 386-62,생활방범,3,200,360도전방면,30,051-605-4646,35.15257313,129.0397174,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로673번길 9,부산광역시 부산진구 가야동 2,생활방범,2,200,360도전방면,30,051-605-4646,35.15681831,129.0451326,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로326번나길 3,가부산광역시 부산진구 야동 10-19,생활방범,2,200,360도전방면,30,051-605-4646,35.1527822,129.043777,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로589번길 15,부산광역시 부산진구 가야동 58-13,생활방범,3,200,360도전방면,30,051-605-4646,35.15544536,129.0369181,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로507번길 156,부산광역시 부산진구 가야동 60-11,생활방범,3,200,360도전방면,30,051-605-4646,35.15632025,129.0344705,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 대학로 66,부산광역시 부산진구 가야동 450-2,생활방범,2,200,360도전방면,30,051-605-4646,35.14990238,129.034465,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로210번길 39,부산광역시 부산진구 전포동 229-10,생활방범,4,200,360도전방면,30,051-605-4646,35.15549044,129.0676289,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로47번길 47,부산광역시 부산진구 전포동 643,생활방범,3,200,360도전방면,30,051-605-4646,35.1597355,129.0647597,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로117번길 37,부산광역시 부산진구 범천동 1215-31,생활방범,5,200,360도전방면,30,051-605-4646,35.14994436,129.050951,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로145번길 30,부산광역시 부산진구 범천동 1120-4,생활방범,2,200,360도전방면,30,051-605-4646,35.15271972,129.0480516,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로668번가길 5,부산광역시 부산진구 가야동 5-31,생활방범,2,200,360도전방면,30,051-605-4646,35.1556797,129.0452248,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신암로155번길 8,부산광역시 부산진구 범천동 1104-14,생활방범,2,200,360도전방면,30,051-605-4646,35.15355401,129.0484761,2023-10-18
